text,label
My little brother is due for scheduled vaccinations for the past few days. Can someone be sent to pick us up for the hospital?,Pediatrics
A family friend is due for a routine urology checkup this week. Could you arrange pickup for the scheduled hospital appointment?,Urology
My brother is extremely anxious and having trouble breathing due to stress right now. We need help getting to the hospital quickly.,Psychiatry_MentalHealth
My brother is due for a follow-up after a recent lung infection tomorrow. Please arrange a wheelchair-accessible pickup.,Pulmonology
My elderly neighbor has general body weakness and wants to see a doctor since last night. Could you arrange pickup for the scheduled hospital appointment?,General_Medicine
A family friend is extremely anxious and having trouble breathing due to stress since this morning. Can someone be sent to pick us up for the hospital?,Psychiatry_MentalHealth
My brother is due for a follow-up after knee surgery tomorrow. Can someone be sent to pick us up for the hospital?,Orthopedics
"My mother-in-law has a bad chest infection and is coughing up blood since this morning. Please send transport right away, this is urgent.",Pulmonology
My mother-in-law has persistent throat irritation and hoarseness tomorrow. Can someone be sent to pick us up for the hospital?,ENT
My colleague has COPD and is struggling to breathe since last night. Can someone be sent to pick us up for the hospital?,Pulmonology
My brother is having tremors and difficulty walking for the past few hours. Please book a ride to the hospital for the appointment.,Neurology
My aunt is scheduled for an angiography appointment today. Please book a ride to the hospital for the appointment.,Cardiology
My grandfather is due for a routine urology checkup for the past few days. Please book a ride to the hospital for the appointment.,Urology
"My husband has a bad chest infection and is coughing up blood right now. Need immediate pickup, this cannot wait.",Pulmonology
"My wife is due for a follow-up endoscopy appointment tomorrow. Please send transport right away, this is urgent.",Gastroenterology
A family friend has chronic tonsillitis and needs a specialist consultation this week. We need a vehicle to reach the hospital as soon as possible.,ENT
My elderly neighbor is unconscious after a fall. We need urgent transport to the hospital.,Emergency_Trauma
My sister is having severe chest pain and sweating heavily right now. We need a vehicle to reach the hospital as soon as possible.,Cardiology
"My colleague has severe urinary retention and is in a lot of discomfort for the past few hours. Need immediate pickup, this cannot wait.",Urology
A family friend fainted and is confused for the past few hours. Can you send an ambulance immediately?,Neurology
My uncle is a known epilepsy patient and had a seizure since last night. Can you send an ambulance immediately?,Neurology
My grandmother is due for a biopsy appointment. Requesting a car for hospital transport.,Oncology
"My uncle is due for a catheter change appointment this week. Need immediate pickup, this cannot wait.",Urology
My colleague has a persistent cough and chest congestion today. Can someone be sent to pick us up for the hospital?,Pulmonology
"My baby is due for a routine pediatric checkup today. Need immediate pickup, this cannot wait.",Pediatrics
My nephew has severe vomiting and diarrhea. We need a vehicle to reach the hospital as soon as possible.,Pediatrics
"My wife dislocated the shoulder while lifting something heavy suddenly, just now. Please send transport right away, this is urgent.",Orthopedics
"My sister has severe burning and pain during urination suddenly, just now. Please arrange a wheelchair-accessible pickup.",Urology
My sister needs an urgent psychiatric evaluation after a sudden change in behavior. We need urgent transport to the hospital.,Psychiatry_MentalHealth
"My brother dislocated the shoulder while lifting something heavy since this afternoon. Please send transport right away, this is urgent.",Orthopedics
A family friend is scheduled for a fistula checkup before dialysis this week. Can someone be sent to pick us up for the hospital?,Nephrology_Dialysis
"My colleague has sudden severe pain in the upper stomach suddenly, just now. Could you arrange pickup for the scheduled hospital appointment?",Gastroenterology
"My little brother has a very high fever that won't come down suddenly, just now. Please send transport right away, this is urgent.",Pediatrics
My sister has a severe nosebleed that won't stop. We need help getting to the hospital quickly.,ENT
"My baby has a rash all over the body and is very fussy since this morning. Please send transport right away, this is urgent.",Pediatrics
My cousin is pregnant and the water just broke since this afternoon. We need help getting to the hospital quickly.,Obstetrics_Gynecology
My grandfather has a bad chest infection and is coughing up blood since last night. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
"My father-in-law is having severe difficulty breathing suddenly, just now. Need immediate pickup, this cannot wait.",Pulmonology
"My grandmother has swelling in the legs and reduced urination. Need immediate pickup, this cannot wait.",Nephrology_Dialysis
My father-in-law is due for a routine urology checkup. Please confirm a pickup time for the hospital visit.,Urology
My father has a chemotherapy session booked tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Oncology
My colleague is having tremors and difficulty walking right now. Can you send an ambulance immediately?,Neurology
My niece has a very high fever that won't come down since this morning. We need help getting to the hospital quickly.,Pediatrics
My grandmother has a deep cut on the arm that won't stop bleeding since this afternoon. Can someone be sent to pick us up for the hospital?,Emergency_Trauma
My brother had a heart attack last year and is feeling similar symptoms again since this afternoon. We need help getting to the hospital quickly.,Cardiology
My nephew has a very high fever that won't come down since last night. We need a vehicle to reach the hospital as soon as possible.,Pediatrics
"My brother has an irregular heartbeat and feels dizzy suddenly, just now. We need urgent transport to the hospital.",Cardiology
My wife is pregnant and having severe abdominal pain right now. Can someone be sent to pick us up for the hospital?,Obstetrics_Gynecology
My husband has numbness on one side of the face and arm since this morning. We need help getting to the hospital quickly.,Neurology
My grandfather has asthma and is having a bad attack. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
My brother has uncontrolled diabetes and needs a checkup this week. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
"My wife was hit by a motorbike and can't stand up suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Emergency_Trauma
My brother needs a cardiac checkup after recent palpitations tomorrow. Can someone be sent to pick us up for the hospital?,Cardiology
My baby has severe vomiting and diarrhea right now. Requesting a car for hospital transport.,Pediatrics
My father is having severe difficulty breathing right now. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
My wife is in labor and needs to reach the hospital immediately right now. Please arrange a wheelchair-accessible pickup.,Obstetrics_Gynecology
A family friend has recurring urinary tract infections and needs a checkup tomorrow. Requesting a car for hospital transport.,Urology
My sister-in-law is due for a scheduled ultrasound appointment. Please book a ride to the hospital for the appointment.,Obstetrics_Gynecology
"My father-in-law is retaining a lot of fluid and the doctor said to come in for dialysis. Please send transport right away, this is urgent.",Nephrology_Dialysis
My husband is retaining a lot of fluid and the doctor said to come in for dialysis. Please book a ride to the hospital for the appointment.,Nephrology_Dialysis
"My colleague is showing very aggressive and unusual behavior suddenly, just now. Please send transport right away, this is urgent.",Psychiatry_MentalHealth
"My toddler has severe vomiting and diarrhea since this afternoon. Need immediate pickup, this cannot wait.",Pediatrics
"My aunt is due for a biopsy appointment this week. Please send transport right away, this is urgent.",Oncology
My colleague needs a routine checkup for managing diabetes medication this week. Please confirm a pickup time for the hospital visit.,General_Medicine
"My husband stopped talking and eating and seems disoriented right now. Need immediate pickup, this cannot wait.",Psychiatry_MentalHealth
My elderly neighbor has recurring urinary tract infections and needs a checkup this week. Please arrange a wheelchair-accessible pickup.,Urology
My colleague has chronic back pain and can barely move around. Could you arrange pickup for the scheduled hospital appointment?,Orthopedics
My father-in-law fell from the roof and is not moving since this morning. Can you send an ambulance immediately?,Emergency_Trauma
My colleague has numbness on one side of the face and arm for the past few hours. Could you arrange pickup for the scheduled hospital appointment?,Neurology
My father-in-law is due for a dialysis session at the hospital. Please arrange a wheelchair-accessible pickup.,Nephrology_Dialysis
My elderly neighbor needs a cardiac checkup after recent palpitations. We need a vehicle to reach the hospital as soon as possible.,Cardiology
My aunt has chest tightness with pain spreading to the left arm right now. We need a vehicle to reach the hospital as soon as possible.,Cardiology
A family friend has uncontrolled diabetes and needs a checkup today. Can someone be sent to pick us up for the hospital?,General_Medicine
"My brother has a severe nosebleed that won't stop for the past few hours. Please send transport right away, this is urgent.",ENT
My grandson has severe vomiting and diarrhea since this morning. Can you send an ambulance immediately?,Pediatrics
My husband has slurred speech and can't move one arm since this morning. We need help getting to the hospital quickly.,Neurology
"My brother is complaining of a heavy feeling in the chest and cold sweats since this morning. Please send transport right away, this is urgent.",Cardiology
My brother is on home oxygen and the levels are dropping right now. We need help getting to the hospital quickly.,Pulmonology
My father-in-law has severe urinary retention and is in a lot of discomfort since last night. We need a vehicle to reach the hospital as soon as possible.,Urology
My grandfather has severe joint pain from arthritis and can't reach the car. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
My wife stopped talking and eating and seems disoriented since last night. Please arrange a wheelchair-accessible pickup.,Psychiatry_MentalHealth
My father-in-law has ongoing sinus issues and needs an ENT checkup this week. Please book a ride to the hospital for the appointment.,ENT
"My aunt is due for a liver function test tomorrow. Need immediate pickup, this cannot wait.",Gastroenterology
"A family friend is pregnant and the water just broke suddenly, just now. We need help getting to the hospital quickly.",Obstetrics_Gynecology
My husband stopped talking and eating and seems disoriented right now. Could you arrange pickup for the scheduled hospital appointment?,Psychiatry_MentalHealth
My elderly neighbor needs a hearing test appointment. Please arrange a wheelchair-accessible pickup.,ENT
My aunt is due for a scheduled psychiatric follow-up appointment this week. Please confirm a pickup time for the hospital visit.,Psychiatry_MentalHealth
"My mother-in-law has chest tightness with pain spreading to the left arm. Please send transport right away, this is urgent.",Cardiology
My grandmother hurt the back badly while working and can't sit up since last night. We need urgent transport to the hospital.,Orthopedics
My uncle needs to go for a kidney function checkup today. Please book a ride to the hospital for the appointment.,Nephrology_Dialysis
"My uncle has severe diarrhea and is becoming dehydrated suddenly, just now. We need help getting to the hospital quickly.",Gastroenterology
My little sister had an allergic reaction after eating something right now. We need a vehicle to reach the hospital as soon as possible.,Pediatrics
"My grandfather has a scheduled pulmonology follow-up appointment. Need immediate pickup, this cannot wait.",Pulmonology
A family friend needs oxygen support during transport to the hospital since this afternoon. Requesting a car for hospital transport.,Pulmonology
"My aunt has sudden severe pain in the groin area suddenly, just now. Please send transport right away, this is urgent.",Urology
My cousin is pregnant and the water just broke since this afternoon. Can you send an ambulance immediately?,Obstetrics_Gynecology
My brother has severe urinary retention and is in a lot of discomfort right now. We need a vehicle to reach the hospital as soon as possible.,Urology
My daughter has a very high fever that won't come down since this morning. Can you send an ambulance immediately?,Pediatrics
My father has been unusually withdrawn and not making sense when speaking. Please book a ride to the hospital for the appointment.,Psychiatry_MentalHealth
My elderly neighbor hurt the back badly while working and can't sit up. We need urgent transport to the hospital.,Orthopedics
My grandmother needs a routine consultation for chronic gastritis this week. Please arrange a wheelchair-accessible pickup.,Gastroenterology
My colleague is due for a dialysis session at the hospital tomorrow. Please confirm a pickup time for the hospital visit.,Nephrology_Dialysis
A family friend is due for a dialysis session at the hospital for the past few days. Please book a ride to the hospital for the appointment.,Nephrology_Dialysis
My grandmother is on home oxygen and the levels are dropping since this afternoon. Please arrange a wheelchair-accessible pickup.,Pulmonology
"My mother-in-law has a scheduled pulmonology follow-up appointment this week. Need immediate pickup, this cannot wait.",Pulmonology
"My grandfather has sudden severe pain in the upper stomach for the past few hours. Need immediate pickup, this cannot wait.",Gastroenterology
My uncle has uncontrolled diabetes and needs a checkup this week. Requesting a car for hospital transport.,General_Medicine
My cousin is due for a scheduled ultrasound appointment tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
My aunt has a bad ear infection with severe pain right now. We need urgent transport to the hospital.,ENT
My grandmother is due for a liver function test tomorrow. We need urgent transport to the hospital.,Gastroenterology
A family friend is pregnant and having severe abdominal pain since this afternoon. Can you send an ambulance immediately?,Obstetrics_Gynecology
My father-in-law is having a seizure. Please book a ride to the hospital for the appointment.,Neurology
My mother-in-law is having severe difficulty breathing since this morning. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
My mother suddenly lost vision in one eye since this afternoon. We need help getting to the hospital quickly.,Neurology
A family friend needs a routine checkup for managing diabetes medication today. Please arrange a wheelchair-accessible pickup.,General_Medicine
My grandfather is complaining of the worst headache of their life right now. We need help getting to the hospital quickly.,Neurology
My sister has been vomiting continuously since last night. Please confirm a pickup time for the hospital visit.,Gastroenterology
My son had an allergic reaction after eating something since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Pediatrics
My father-in-law is due for a biopsy appointment tomorrow. Requesting a car for hospital transport.,Oncology
My father hurt the back badly while working and can't sit up since this morning. We need urgent transport to the hospital.,Orthopedics
My mother-in-law needs an urgent psychiatric evaluation after a sudden change in behavior for the past few hours. Please arrange a wheelchair-accessible pickup.,Psychiatry_MentalHealth
My wife needs an urgent psychiatric evaluation after a sudden change in behavior since this morning. Can someone be sent to pick us up for the hospital?,Psychiatry_MentalHealth
My nephew had an allergic reaction after eating something. Can you send an ambulance immediately?,Pediatrics
My sister is having a seizure since this afternoon. We need help getting to the hospital quickly.,Neurology
My colleague needs an urgent psychiatric evaluation after a sudden change in behavior right now. We need help getting to the hospital quickly.,Psychiatry_MentalHealth
My sister is a known heart patient and is feeling severe chest discomfort since this afternoon. We need help getting to the hospital quickly.,Cardiology
A family friend has a broken bone visible after an accident. Please book a ride to the hospital for the appointment.,Emergency_Trauma
"My father-in-law is having a mental health crisis and needs urgent evaluation suddenly, just now. Can someone be sent to pick us up for the hospital?",Psychiatry_MentalHealth
My uncle is hearing and seeing things that aren't there right now. Can you send an ambulance immediately?,Psychiatry_MentalHealth
My niece is due for a scheduled ultrasound appointment today. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
My aunt has severe burning and pain during urination right now. We need urgent transport to the hospital.,Urology
"My brother hurt the back badly while working and can't sit up. Need immediate pickup, this cannot wait.",Orthopedics
My mother-in-law is due for a follow-up after ear surgery for the past few days. We need urgent transport to the hospital.,ENT
My little sister is due for a routine pediatric checkup for the past few days. Please arrange a wheelchair-accessible pickup.,Pediatrics
"My father is extremely weak after the last chemo session and needs help reaching the hospital since this afternoon. Need immediate pickup, this cannot wait.",Oncology
"My grandmother suddenly lost vision in one eye right now. Please send transport right away, this is urgent.",Neurology
My sister is scheduled for a fistula checkup before dialysis today. Please confirm a pickup time for the hospital visit.,Nephrology_Dialysis
My brother is due for a dialysis session at the hospital today. We need urgent transport to the hospital.,Nephrology_Dialysis
My uncle has been unusually withdrawn and not making sense when speaking for the past few days. Can someone be sent to pick us up for the hospital?,Psychiatry_MentalHealth
"My husband has a severe nosebleed that won't stop. Please send transport right away, this is urgent.",ENT
My uncle needs a hearing test appointment. Can someone be sent to pick us up for the hospital?,ENT
My brother stopped talking and eating and seems disoriented. We need urgent transport to the hospital.,Psychiatry_MentalHealth
"My brother has high blood pressure and is complaining of chest pressure since last night. Need immediate pickup, this cannot wait.",Cardiology
My aunt is having a severe panic attack and can't calm down. We need a vehicle to reach the hospital as soon as possible.,Psychiatry_MentalHealth
My uncle has high blood pressure and is complaining of chest pressure since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Cardiology
"A family friend is not responding normally and seems disoriented since this afternoon. Please send transport right away, this is urgent.",Neurology
My colleague has ongoing stomach ulcers and needs a checkup this week. We need urgent transport to the hospital.,Gastroenterology
My mother is hearing and seeing things that aren't there. We need urgent transport to the hospital.,Psychiatry_MentalHealth
My mother is due for a follow-up after recent heart surgery. Please confirm a pickup time for the hospital visit.,Cardiology
My sister needs a routine checkup for ongoing hypertension tomorrow. Can you send an ambulance immediately?,General_Medicine
My grandmother has severe lower back pain suspected to be kidney stones for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Nephrology_Dialysis
My sister-in-law is pregnant and feeling severe dizziness and cramping. We need urgent transport to the hospital.,Obstetrics_Gynecology
"My grandmother has sudden hearing loss in one ear since last night. Need immediate pickup, this cannot wait.",ENT
"My son has had a fever that isn't going down with medicine this week. Need immediate pickup, this cannot wait.",Pediatrics
"My aunt is extremely confused and not recognizing family members right now. Need immediate pickup, this cannot wait.",Psychiatry_MentalHealth
My wife has chronic tonsillitis and needs a specialist consultation this week. We need urgent transport to the hospital.,ENT
"My husband has a bad ear infection with severe pain right now. Need immediate pickup, this cannot wait.",ENT
"My sister is due for a follow-up after knee surgery. Please send transport right away, this is urgent.",Orthopedics
"My aunt has a bad chest infection and is coughing up blood since this morning. Please send transport right away, this is urgent.",Pulmonology
My husband has COPD and is struggling to breathe. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
My mother-in-law has high blood pressure and is complaining of chest pressure since last night. Could you arrange pickup for the scheduled hospital appointment?,Cardiology
My grandmother has high blood pressure and is complaining of chest pressure since this morning. We need urgent transport to the hospital.,Cardiology
My toddler has severe vomiting and diarrhea since this morning. Can you send an ambulance immediately?,Pediatrics
"My sister is having tremors and difficulty walking since this afternoon. Please send transport right away, this is urgent.",Neurology
"A family friend has severe sinus pain and pressure with fever suddenly, just now. We need urgent transport to the hospital.",ENT
My colleague is hearing and seeing things that aren't there since last night. We need a vehicle to reach the hospital as soon as possible.,Psychiatry_MentalHealth
My elderly neighbor is unable to urinate and is in severe pain right now. We need a vehicle to reach the hospital as soon as possible.,Urology
"My wife is not responding normally and seems disoriented for the past few hours. Please send transport right away, this is urgent.",Neurology
My grandmother is having severe chest pain and sweating heavily since this afternoon. Requesting a car for hospital transport.,Cardiology
A family friend is due for a routine urology checkup. We need help getting to the hospital quickly.,Urology
My father-in-law is showing yellowing of the eyes and skin right now. We need urgent transport to the hospital.,Gastroenterology
My sister-in-law is pregnant and experiencing heavy bleeding. Please arrange a wheelchair-accessible pickup.,Obstetrics_Gynecology
My sister-in-law is pregnant and the water just broke for the past few hours. We need help getting to the hospital quickly.,Obstetrics_Gynecology
A family friend has an irregular heartbeat and feels dizzy right now. Please book a ride to the hospital for the appointment.,Cardiology
My colleague has severe knee pain and difficulty bearing weight since last night. We need help getting to the hospital quickly.,Orthopedics
My colleague has severe pain related to ongoing cancer treatment for the past few hours. We need urgent transport to the hospital.,Oncology
"My mother-in-law is showing yellowing of the eyes and skin for the past few hours. Please send transport right away, this is urgent.",Gastroenterology
My brother is undergoing chemotherapy and has a session scheduled this week. Please confirm a pickup time for the hospital visit.,Oncology
My sister is having a seizure since this morning. Please confirm a pickup time for the hospital visit.,Neurology
My elderly neighbor has severe pain related to ongoing cancer treatment right now. Please book a ride to the hospital for the appointment.,Oncology
My sister is due for a routine prenatal checkup tomorrow. Please book a ride to the hospital for the appointment.,Obstetrics_Gynecology
My husband is due for a liver function test today. Please book a ride to the hospital for the appointment.,Gastroenterology
"My newborn won't stop crying and isn't feeding well suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Pediatrics
My aunt is vomiting blood and feels extremely weak. We need urgent transport to the hospital.,Gastroenterology
My grandfather needs to go for a kidney function checkup for the past few days. Could you arrange pickup for the scheduled hospital appointment?,Nephrology_Dialysis
My aunt is due for a follow-up MRI for ongoing headaches tomorrow. Please book a ride to the hospital for the appointment.,Neurology
My father-in-law has had a fever and body aches. Please confirm a pickup time for the hospital visit.,General_Medicine
My grandmother has ongoing stomach ulcers and needs a checkup. Please book a ride to the hospital for the appointment.,Gastroenterology
"My father-in-law is badly injured after a car crash since this morning. Need immediate pickup, this cannot wait.",Emergency_Trauma
"My grandfather is a known epilepsy patient and had a seizure suddenly, just now. Need immediate pickup, this cannot wait.",Neurology
A family friend is scheduled for a routine oncology follow-up. Can you send an ambulance immediately?,Oncology
My mother is due for a cast removal appointment for the past few days. Could you arrange pickup for the scheduled hospital appointment?,Orthopedics
My mother-in-law is unable to urinate and is in severe pain. We need help getting to the hospital quickly.,Urology
My mother-in-law is a cancer patient and needs to go for radiotherapy tomorrow. We need help getting to the hospital quickly.,Oncology
A family friend has slurred speech and can't move one arm. Can someone be sent to pick us up for the hospital?,Neurology
My brother is extremely anxious and having trouble breathing due to stress since this afternoon. Can someone be sent to pick us up for the hospital?,Psychiatry_MentalHealth
A family friend is due for a scheduled ultrasound appointment. Requesting a car for hospital transport.,Obstetrics_Gynecology
My father-in-law has a bad case of the flu and needs to see a doctor since last night. Could you arrange pickup for the scheduled hospital appointment?,General_Medicine
My colleague has severe pain related to ongoing cancer treatment. Requesting a car for hospital transport.,Oncology
"My father is extremely weak after the last chemo session and needs help reaching the hospital suddenly, just now. Need immediate pickup, this cannot wait.",Oncology
My grandmother has chronic back pain and can barely move around. Please book a ride to the hospital for the appointment.,Orthopedics
My mother-in-law has a scheduled dialysis appointment tomorrow. Requesting a car for hospital transport.,Nephrology_Dialysis
"My sister needs urgent care after a miscarriage suddenly, just now. Need immediate pickup, this cannot wait.",Obstetrics_Gynecology
"My colleague has kidney failure and needs regular dialysis transport this week. Please send transport right away, this is urgent.",Nephrology_Dialysis
My father-in-law is due for a follow-up after ear surgery for the past few days. Please arrange a wheelchair-accessible pickup.,ENT
My aunt has severe urinary retention and is in a lot of discomfort since last night. Can you send an ambulance immediately?,Urology
My wife has a severe head injury after a fall since last night. Can you send an ambulance immediately?,Emergency_Trauma
My cousin is due for a routine prenatal checkup. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
"My wife has had a fever and body aches today. Please send transport right away, this is urgent.",General_Medicine
My husband is having tremors and difficulty walking since last night. We need urgent transport to the hospital.,Neurology
"A family friend was hit by a motorbike and can't stand up suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Emergency_Trauma
My mother is showing very aggressive and unusual behavior since this afternoon. Can you send an ambulance immediately?,Psychiatry_MentalHealth
My grandmother is due for a routine urology checkup for the past few days. Please book a ride to the hospital for the appointment.,Urology
My elderly neighbor has an irregular heartbeat and feels dizzy since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Cardiology
My aunt has sudden hearing loss in one ear. Requesting a car for hospital transport.,ENT
My father fell from the roof and is not moving since this morning. We need a vehicle to reach the hospital as soon as possible.,Emergency_Trauma
My daughter-in-law is due for a routine gynecology consultation tomorrow. We need help getting to the hospital quickly.,Obstetrics_Gynecology
My elderly neighbor was hit by a motorbike and can't stand up since this morning. Please arrange a wheelchair-accessible pickup.,Emergency_Trauma
My mother-in-law fainted and is confused. We need a vehicle to reach the hospital as soon as possible.,Neurology
A family friend needs a routine checkup for ongoing hypertension today. Requesting a car for hospital transport.,General_Medicine
"My little sister had an allergic reaction after eating something suddenly, just now. Can you send an ambulance immediately?",Pediatrics
My mother-in-law has been unusually withdrawn and not making sense when speaking. We need urgent transport to the hospital.,Psychiatry_MentalHealth
My father-in-law is badly injured after a car crash for the past few hours. Please book a ride to the hospital for the appointment.,Emergency_Trauma
My wife is retaining a lot of fluid and the doctor said to come in for dialysis for the past few hours. Can someone be sent to pick us up for the hospital?,Nephrology_Dialysis
My father-in-law is complaining of the worst headache of their life since last night. Can someone be sent to pick us up for the hospital?,Neurology
"My grandfather has stomach pain and nausea since this morning suddenly, just now. Please send transport right away, this is urgent.",General_Medicine
My husband has numbness on one side of the face and arm since this morning. Could you arrange pickup for the scheduled hospital appointment?,Neurology
My aunt is a known epilepsy patient and had a seizure for the past few hours. Requesting a car for hospital transport.,Neurology
My sister is due for a scheduled ultrasound appointment. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
My wife needs urgent care after a miscarriage right now. We need urgent transport to the hospital.,Obstetrics_Gynecology
My grandmother has general body weakness and wants to see a doctor since this afternoon. We need urgent transport to the hospital.,General_Medicine
My colleague has been unusually withdrawn and not making sense when speaking today. Could you arrange pickup for the scheduled hospital appointment?,Psychiatry_MentalHealth
My sister is pregnant and the water just broke. We need urgent transport to the hospital.,Obstetrics_Gynecology
"My father-in-law has severe knee pain and difficulty bearing weight. Need immediate pickup, this cannot wait.",Orthopedics
My aunt hurt the back badly while working and can't sit up since this morning. We need urgent transport to the hospital.,Orthopedics
My uncle has had a fever and body aches. Requesting a car for hospital transport.,General_Medicine
My sister has been unusually withdrawn and not making sense when speaking tomorrow. We need help getting to the hospital quickly.,Psychiatry_MentalHealth
"My father-in-law has a severe head injury after a fall suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Emergency_Trauma
My grandmother has had a fever and body aches tomorrow. We need urgent transport to the hospital.,General_Medicine
My grandfather stopped talking and eating and seems disoriented since this afternoon. Can you send an ambulance immediately?,Psychiatry_MentalHealth
My uncle is a known heart patient and is feeling severe chest discomfort for the past few hours. Please arrange a wheelchair-accessible pickup.,Cardiology
My aunt is scheduled for a fistula checkup before dialysis. Please confirm a pickup time for the hospital visit.,Nephrology_Dialysis
A family friend has a broken bone visible after an accident since this morning. Please confirm a pickup time for the hospital visit.,Emergency_Trauma
My son has severe vomiting and diarrhea since last night. We need a vehicle to reach the hospital as soon as possible.,Pediatrics
"My mother-in-law has sudden weakness down one side of the body for the past few hours. Need immediate pickup, this cannot wait.",Neurology
My wife is due for a cast removal appointment for the past few days. Could you arrange pickup for the scheduled hospital appointment?,Orthopedics
My uncle has recurring urinary tract infections and needs a checkup tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Urology
My grandmother is feeling weak and dizzy for no clear reason since last night. Please confirm a pickup time for the hospital visit.,General_Medicine
My wife is a long-term dialysis patient and needs a wheelchair-accessible vehicle tomorrow. Can you send an ambulance immediately?,Nephrology_Dialysis
"My niece is pregnant and having severe abdominal pain suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Obstetrics_Gynecology
My mother-in-law is hearing and seeing things that aren't there for the past few hours. Please book a ride to the hospital for the appointment.,Psychiatry_MentalHealth
"My newborn has a bad cough and is having trouble breathing. Please send transport right away, this is urgent.",Pediatrics
My sister has a scheduled dialysis appointment for the past few days. Requesting a car for hospital transport.,Nephrology_Dialysis
My grandmother has general body weakness and wants to see a doctor right now. Can someone be sent to pick us up for the hospital?,General_Medicine
"My mother has an irregular heartbeat and feels dizzy since this afternoon. Need immediate pickup, this cannot wait.",Cardiology
My mother-in-law is due for a routine urology checkup tomorrow. Can someone be sent to pick us up for the hospital?,Urology
"My sister has severe pain related to ongoing cancer treatment since last night. Please send transport right away, this is urgent.",Oncology
A family friend has a broken bone visible after an accident. We need help getting to the hospital quickly.,Emergency_Trauma
My daughter-in-law is due for a routine prenatal checkup this week. We need help getting to the hospital quickly.,Obstetrics_Gynecology
"My wife needs urgent care after a miscarriage right now. Please send transport right away, this is urgent.",Obstetrics_Gynecology
My wife is having tremors and difficulty walking. We need help getting to the hospital quickly.,Neurology
My grandmother has chronic tonsillitis and needs a specialist consultation tomorrow. Could you arrange pickup for the scheduled hospital appointment?,ENT
My colleague is due for a cast removal appointment for the past few days. Please arrange a wheelchair-accessible pickup.,Orthopedics
"My grandson had an allergic reaction after eating something suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Pediatrics
My colleague has persistent throat irritation and hoarseness. Could you arrange pickup for the scheduled hospital appointment?,ENT
My elderly neighbor has been vomiting continuously right now. We need a vehicle to reach the hospital as soon as possible.,Gastroenterology
My father has severe joint pain from arthritis and can't reach the car. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
"My husband has mild fever and wants a general physician consultation suddenly, just now. Requesting a car for hospital transport.",General_Medicine
"My mother-in-law has a severe nosebleed that won't stop for the past few hours. Need immediate pickup, this cannot wait.",ENT
"My grandson won't stop crying and isn't feeding well suddenly, just now. Can you send an ambulance immediately?",Pediatrics
My niece is due for a scheduled ultrasound appointment this week. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
"My grandfather accidentally swallowed a cleaning chemical since this morning. Please send transport right away, this is urgent.",Emergency_Trauma
My aunt needs transport for a scheduled oncology consultation tomorrow. Can someone be sent to pick us up for the hospital?,Oncology
"My husband fell down the stairs and the leg looks broken suddenly, just now. Need immediate pickup, this cannot wait.",Orthopedics
My sister is scheduled for an angiography appointment. We need urgent transport to the hospital.,Cardiology
My daughter accidentally swallowed a small object. Can someone be sent to pick us up for the hospital?,Pediatrics
My sister-in-law is due for a scheduled ultrasound appointment. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
"My elderly neighbor has chronic acid reflux and needs a gastroenterology consultation this week. Need immediate pickup, this cannot wait.",Gastroenterology
"A family friend has severe lower back pain suspected to be kidney stones for the past few hours. Need immediate pickup, this cannot wait.",Nephrology_Dialysis
My wife has a severe head injury after a fall since this morning. Requesting a car for hospital transport.,Emergency_Trauma
My sister needs a routine checkup for ongoing hypertension. Can someone be sent to pick us up for the hospital?,General_Medicine
My father has been vomiting continuously since this afternoon. We need urgent transport to the hospital.,Gastroenterology
My daughter-in-law is pregnant and feeling severe dizziness and cramping right now. Please book a ride to the hospital for the appointment.,Obstetrics_Gynecology
My colleague is showing yellowing of the eyes and skin since this morning. Can you send an ambulance immediately?,Gastroenterology
